Real,Predicho
208.0,155.5028423199596
0.0,102.19022431006363
70.5,70.1235192933313
139.5,134.66748566976563
89.25,94.16330461574404
130.15,127.7980739635789
106.0,110.61748539322991
72.25,89.24040652597928
101.0,86.0408134267108
93.6,90.54036585317515
95.0,97.73415781422528
126.9,113.12022498907785
116.33,107.10111335512677
95.0,95.51094881442488
93.6,79.01310550197202
104.0,68.91995059119412
135.9,139.2552871371419
62.8,70.99594113046871
85.0,93.88657723507899
89.25,89.63369681731051
95.0,96.5212807262695
101.0,98.87731511928902
120.38,116.18165939671037
99.45,96.5010794395119
72.75,75.22524147299785
85.5,101.96131045016989
96.3,85.12678011541553
84.0,91.86470914928292
84.0,85.52290844423798
100.0,85.26343720711102
105.0,104.81278849404495
72.25,92.81507086244831
120.0,116.65578120389338
140.0,118.131294855003
66.0,72.87600622111079
96.0,95.21207397862142
106.0,112.28582840438916
139.0,109.31926172476965
121.33,105.26805241804935
105.0,108.39660235263185
97.02,98.19773126260377
73.07,102.24058918007267
120.0,119.3881009007107
105.25,106.07877254435732
105.0,112.78604047110484
168.3,163.72908107873644
110.0,119.29865865982386
55.6,77.89110321245596
92.0,95.70899806508415
100.0,89.03451414489813
130.0,128.29092619617526
140.4,111.39124535288596
90.0,90.3363090948026
59.5,113.37635362656243
115.0,114.96691993421933
89.3,73.36853045191259
51.6,96.37741434447638
0.0,116.19755164447122
100.0,95.22862532109069
153.0,151.4560785470047
89.0,83.97663087187384
206.0,226.09405011024683
198.9,210.53182433622607
67.5,74.30237248255133
79.5,87.20905753016095
65.0,88.7049743974491
129.54,115.94364609527553
75.9,85.87674584305306
126.9,116.78610226917644
110.0,107.06845158373415
114.48,145.03868369028157
74.8,79.10647171511896
80.3,79.39569078739858
70.0,70.08254732870557
0.0,143.23561337769542
196.0,178.1315619215768
0.0,26.269623174326043
131.4,111.35646784553424
121.8,98.6740413227298
127.0,106.89901670466486
119.0,123.7500816664834
110.0,112.40004011176869
100.0,98.55844519035311
99.95,82.56604219998987
110.0,107.409770411609
95.0,95.28973561157957
177.3,179.46427064032204
98.1,149.2929822696249
130.0,129.57325017703974
130.0,128.26773488259272
90.0,98.85172025346552
58.0,73.5471078268228
119.25,120.33587465140366
84.7,86.92391917504195
110.7,111.70586191856476
140.0,130.2139686329257
117.9,94.3495636619453
72.0,107.16333532408335
73.92,103.3890737515466
129.0,119.27535582618964
65.0,90.04966915951243
89.0,88.96893205347992
76.5,110.94486880443864
65.0,93.88462281245305
77.0,17.589903975207946
96.3,75.00551236419162
75.0,75.69048451137661
130.0,139.37556995712703
93.6,86.79054138110193
109.0,98.49371461280525
80.7,103.80414267011335
75.51,86.67436668507324
94.5,92.65528973530043
168.3,148.19632127965653
112.5,102.31079930662546
130.0,128.26773488259272
205.0,142.5333022226878
65.0,93.05787298617953
101.15,104.45630918318314
95.67,91.4212747467063
126.9,103.7902045142227
113.4,102.53275704156938
162.9,151.29276761166767
127.2,132.8828956669161
100.75,104.28810992303028
122.0,87.44835383215974
73.03,95.97945772977774
80.0,79.97683217012663
116.8,96.32312601341566
128.7,126.56228281352955
139.5,134.66748566976563
179.25,112.94935144911715
107.25,115.24497936167977
86.7,73.93329026169906
65.0,56.605515086892105
99.45,113.34759392148833
106.21,119.16836209962436
90.0,92.31810788455995
100.0,132.63094580647106
75.0,73.70499449053806
124.04,124.18355593139073
65.0,55.209736059439464
166.0,132.33111936741335
123.3,115.61281093266837
109.68,97.98642076392807
125.1,134.15416805768254
65.0,110.57377190563469
82.45,111.1100552052523
125.0,114.14794492521705
110.71,102.09205568161242
168.3,151.74558522731004
19.15,82.29217597699548
176.34,158.38643206979052
198.9,211.2653164698084
142.56,125.33910845744892
78.0,81.5997286145356
91.93,98.15785107159466
137.0,122.51921892104419
71.1,74.52697839564804
99.0,121.15644782826553
159.3,143.5783951535915
143.0,152.2106816407099
121.6,120.16996794059362
99.45,84.79820959862987
66.22,80.80652590692432
58.5,74.64779402229965
149.4,122.91847807866174
130.0,122.55234760150692
116.1,113.22098292916984
94.5,105.59185925580701
159.3,158.94894640135655
196.0,211.63759689662768
87.78,87.15399937504178
110.0,108.54972343501665
93.6,77.61394343770166
130.0,129.17387660883767
94.5,99.03371016042024
62.5,76.52930043189224
99.2,86.94464778205146
96.3,97.38652957340652
138.55,130.21197100315692
105.0,103.70092280073138
71.1,78.27813517964807
72.25,111.76733689710517
69.6,69.33489593156574
75.0,94.41729062386877
160.0,139.21845224979995
81.0,75.57120662079303
115.0,114.96691993421933
194.58,127.32062302810927
79.2,94.87336837794523
174.0,177.0108789482478
86.0,75.22524147299785
116.0,88.86424633418673
84.0,99.73170871832187
65.0,63.7985186094534
73.0,72.9534252266467
79.64,85.67566406839957
75.0,76.10670252202631
58.9,71.40498281807095
61.0,61.28757888157563
71.0,75.36951318798525
120.0,90.96078645451409
109.0,104.34467192650543
125.1,110.23431925128938
106.2,102.92167673967704
99.68,138.414526761171
79.0,85.27680952084651
71.1,84.3660054403308
100.0,99.82252358249755
87.0,85.50848859606248
80.0,73.17563285704134
100.0,97.57307715169969
98.1,116.1075060702233
157.0,144.36587757881364
139.0,137.2478818582415
184.0,135.52319739104405
65.0,55.81188852952895
119.85,117.4363615147629
105.3,105.79488313486225
91.63,83.86653155496727
79.0,85.78188897389987
90.95,89.50006978634244
82.9,70.33281478366254
140.0,115.9091663970303
110.11,125.02679877790028
67.42,93.23527064220274
67.76,98.77024485711105
73.95,70.39469809733723
141.9,141.59808182444561
87.0,90.00334554683978
131.6,113.8807118215264
95.0,107.67797479188528
85.6,77.90448228423472
97.92,106.08381546822753
133.75,129.64783709868263
117.9,110.55092328870347
71.84,84.45107463569138
95.48,109.11188444384905
119.85,98.30391921018943
88.0,90.19465781303916
135.9,106.03733281565911
107.1,117.23880427919377
136.89,158.5058219333941
95.0,106.02575035749379
95.0,95.51094881442488
79.2,104.6233812280557
117.33,61.772499700722605
117.9,112.70109118683416
40.0,60.782235459268236
115.04,129.56026895553535
90.0,90.99078354436546
116.3,88.76669642927631
80.0,95.76341233069152
115.0,114.16344308764174
65.75,71.55339785158273
61.0,61.28757888157563
104.0,116.28555385713628
100.3,107.88985994063628
64.64,73.70277050238063
78.0,66.56918649170598
139.0,128.85776688382055
163.67,141.0185885888818
71.28,76.78819776205754
102.0,101.60353203008653
80.75,95.84552955875094
120.12,126.8124480640821
81.62,96.88249864401082
123.5,98.73820382544507
70.07,84.82581772929747
90.0,90.7960932999469
76.67,75.40119460510408
90.95,95.30565806340488
80.75,97.65200188435652
125.1,106.54263300614943
90.0,94.92725915427577
207.9,201.6105730614473
80.75,95.35841629068216
106.5,117.20021583917183
76.0,74.87711130900252
60.0,56.145604906231235
90.9,89.39199961605718
117.04,106.45119659086926
120.0,116.65578120389338
115.0,114.16344308764174
78.63,81.48610918081026
90.95,85.27914275434043
79.0,81.59762602362818
135.9,131.36536539598526
70.0,79.97427343915538
140.0,130.2139686329257
110.6,82.08778623691364
115.0,114.92233423806834
93.78,94.93942504331385
88.5,93.24593258589945
84.3,80.12809466175717
97.75,103.22476529736358
94.91,116.7218002152936
117.3,102.07529937493756
81.62,96.88249864401082
75.08,95.38900702388439
126.0,77.12820440997376
108.3,109.59640320121699
91.13,74.05748003983204
94.5,98.91324004622808
75.0,94.41729062386877
156.6,160.45052256507574
95.0,115.01067110011817
65.0,63.39225543203557
146.7,134.57287688690468
70.0,76.57105200432785
144.5,98.14440837744412
121.55,130.62487706263104
126.9,114.06805598940473
119.16,120.07887221747097
85.5,91.84260209289012
117.9,106.9134494765606
66.0,86.01558459723586
116.67,116.37298711154419
72.09,87.53070631310216
84.31,79.28662315348207
104.0,102.46910885814718
70.0,67.90876541774405
112.8,114.40761259166626
81.0,98.00372254324157
58.0,59.76166693071178
105.0,100.88085394251709
108.0,83.92042278610576
63.0,62.84744249060846
135.9,132.82110032305988
107.95,108.14546574097366
88.0,64.95956499493121
61.5,63.67864763137698
63.75,62.04478083229782
55.32,72.59002422188631
79.0,75.61326374439683
75.0,75.9203434860642
90.95,118.06887200141959
60.0,66.13136291939875
85.0,86.71151113543874
92.98,124.90437869329342
113.4,103.82489427010636
147.73,104.53131711164497
80.75,68.0800560220316
88.4,88.86541667736215
74.61,100.98273080005777
138.0,128.2605249789806
76.5,74.42935745608249
143.1,121.63996173281691
85.0,74.88037219266658
132.45,124.56543173353855
110.0,110.29204902629637
135.9,110.25760769040126
126.0,119.46790858628724
109.8,111.30163815055805
78.3,74.92606805585527
60.0,60.62793422387568
151.2,139.82710531535494
94.5,104.81751704181555
135.9,118.43526546987502
139.5,98.11947859938337
91.0,93.36724963831195
115.0,114.8945899858475
90.0,88.38236212070218
107.1,117.3785388276336
90.95,67.57759178539655
72.25,90.34537638134016
146.92,146.65262411541374
74.8,75.89699721028278
89.4,120.18584129329126
120.0,119.71068559579955
60.0,65.26312527575776
123.11,113.10579410468448
65.52,84.13301418971066
131.0,126.11716289781587
91.5,96.32699708435194
124.25,121.46267344259799
65.0,73.1231729646237
135.9,124.02597016638852
157.0,148.30841618991212
122.4,122.23624044328507
60.75,80.99797757174397
95.0,114.4556325303667
0.0,6.3344651425315135
80.3,66.64595990268552
132.3,127.69185567676746
228.6,190.42184409818316
85.5,93.53888801843532
70.0,112.87803491074622
75.0,82.54614199590993
95.4,103.70860819145356
80.0,90.38772185086619
149.0,111.14183473068871
130.0,113.21719250178685
137.7,130.34571438506845
116.0,86.57371261489787
95.7,79.51974107205648
67.0,65.95065229674616
197.0,132.46030511780114
65.0,74.41230995397433
108.9,111.00453163075608
81.0,66.06312089191202
109.0,82.4954196158869
166.0,126.38865453888162
159.3,152.13408761020415
98.7,98.50467998338692
81.0,90.8060523926527
65.45,69.92512786856537
146.0,119.67716073498916
120.0,119.3881009007107
244.8,172.1547066482359
76.67,77.65742735990045
135.0,143.3497999283453
85.0,100.38820554505163
139.5,116.23756706726911
65.0,69.49888293550518
85.5,97.10881377359377
58.0,74.71394266914466
120.0,119.94227494973028
90.47,146.70601618007473
94.5,96.59555792891041
120.0,119.71068559579955
84.0,54.92831750333061
116.1,107.29079534178851
87.0,83.8451128143912
100.5,110.21077925873082
96.3,92.95760617844641
54.02,66.75578992351154
80.1,87.41590076246463
120.15,113.01197009465724
95.0,122.50356198785276
105.0,104.81278849404495
142.2,129.75719942704788
225.0,238.5124132507149
100.0,92.72111288914469
116.1,113.51357920171631
185.0,137.73221481614308
101.78,72.65639802576582
223.75,216.48196059012673
80.3,81.84627659051746
127.8,130.91010066566827
149.4,128.2650495985871
99.9,90.4120951822742
109.0,95.66528386272222
103.28,104.52428433431882
79.0,80.36228288059064
0.0,-4.751405501699878
224.67,219.5630243059963
82.88,73.5497473270148
81.5,100.17079091706508
103.5,120.35617570796148
94.78,141.4072506948135
90.0,90.08737818636942
119.0,119.3514788535064
115.0,114.45028726238519
88.83,82.81540559798319
116.64,119.75302252717981
61.75,75.67857470068944
183.6,107.79892062388032
78.0,82.64501640918385
85.05,88.75886810755684
94.5,97.59270745141572
144.0,114.94059848506868
85.0,68.10139633218128
96.0,115.05569267359333
115.0,111.78546306834517
60.0,63.947911575158166
126.9,121.00824500338321
112.8,93.50337896533354
104.0,99.71324757100456
168.3,149.15644532372235
120.0,135.88271933880984
73.0,71.70183481664107
85.5,94.58634058455985
116.1,122.69839301259596
73.0,72.9534252266467
95.0,92.1917649679546
91.13,103.20866631751294
149.4,139.6257135199963
96.0,94.70149916228141
67.5,72.58902921743415
164.05,130.6279935758141
135.9,120.69488063553351
125.8,120.89671512641114
162.0,147.76062354670256
95.0,95.28973561157957
0.0,149.17996570830974
118.15,135.17148374718317
97.2,84.85350348892347
88.4,79.445742487098
52.0,61.92603117152238
141.84,114.68146690608941
63.75,98.16284237094018
96.0,106.44030408595226
90.0,117.53117686689463
116.1,113.6968210268257
115.0,114.16344308764174
131.4,115.93160349047665
75.0,83.48141320420677
176.4,159.95442632325097
101.0,85.03579178630085
78.3,77.18012901587467
81.0,70.72714912274711
75.0,74.90471909665388
100.0,95.22862532109069
110.0,110.50353125572697
55.0,69.71243557557077
80.0,79.89896829344363
176.4,176.76454515349914
104.05,74.42463884566186
167.4,155.00548960427307
46.0,41.691595494994246
104.1,105.67014488601885
77.0,79.24422676013623
119.7,118.11989783239952
168.73,141.39354524447717
154.0,112.42965349486487
159.3,140.1569822934881
109.0,102.9815196240604
68.72,89.80437491153774
105.0,114.611848063712
126.1,96.44588498652391
125.1,132.41483782439576
115.0,111.78546306834517
77.0,87.50237303277991
158.0,111.35518215803668
105.3,99.79330522587303
81.19,89.92185080268426
70.0,116.44668955901611
136.0,127.47605884148102
88.0,87.47287500591048
77.14,85.5717026781484
93.0,101.11466338620322
67.0,72.49062934906142
72.25,73.48287581816885
124.1,92.91821394934523
84.32,109.13856971026766
108.9,107.63647355636023
89.1,116.15028855991052
43.43,92.27100742891606
91.0,96.83600170763317
78.0,114.22789803082958
85.0,79.87556030754315
116.8,127.36734775622504
107.1,116.01294062313413
132.3,117.31855761476612
106.2,104.44011791630972
87.0,58.07408679780903
109.8,120.05859668011811
0.0,72.9534252266467
73.1,77.9846586793494
80.0,68.49912626329251
177.0,175.9074174490649
104.0,102.46910885814718
128.86,125.69874094750493
139.0,131.30537628541083
115.0,114.92233423806834
36.25,35.544028945996615
74.8,90.05367648146881
128.0,115.4852289673756
89.25,97.2127393973559
139.5,129.16461268098124
89.0,88.96893205347992
65.0,76.0002958433438
68.0,84.75081089265447
79.2,97.75552065004854
99.28,138.37025573834748
154.0,124.03352313482253
127.15,123.45881541978105
127.16,139.82803286417357
83.0,66.17969057565834
60.0,72.05666651914112
97.33,84.57369609404769
159.3,152.54719320699752
145.0,116.86460607607438
67.5,86.06949162532716
89.0,117.9083337626966
70.0,74.64779402229965
105.0,104.81278849404495
129.0,161.36978569004464
177.3,182.44027683313442
100.67,104.95536578642597
79.2,79.35372174905248
86.7,73.93329026169906
67.5,78.39273127394364
193.68,171.1374101027871
85.03,111.53926292117731
88.4,86.71979743843845
97.0,89.78271631605972
80.0,80.9252563994817
119.33,107.84017811084385
101.87,119.16223173581112
113.2,134.46899943678784
74.8,85.67965568575141
105.0,102.01389791715576
91.0,91.39432511482985
127.8,116.89238158568244
72.25,113.38474910107288
123.3,130.6783228688929
141.3,120.56081314377207
152.8,115.5444907567909
90.0,78.87709156691477
88.0,88.45065059801948
117.0,82.76629166699271
63.75,80.31220760217779
73.0,72.9534252266467
112.24,128.49832304400155
207.9,210.86285333755114
100.0,99.62706107399343
73.15,99.18113047892514
58.35,101.39675021635746
117.9,102.40249671467663
134.1,151.4157084653782
110.0,111.0697323478527
80.0,85.32740199346281
117.3,110.16171138400999
74.8,83.65784423383087
120.0,119.71068559579955
94.5,93.03674194780746
85.5,91.59148866124983
112.2,108.7783492116714
80.0,83.21420268278666
93.67,74.66300662011695
95.4,103.70860819145356
104.3,129.7034414967173
49.74,56.760432976013334
96.3,92.45976254357865
57.93,81.52410564739898
239.0,246.3844716218019
149.4,140.82434799706922
67.5,77.81124627406786
76.5,65.74544815245713
100.0,125.7489614624262
96.3,99.58317573458982
119.0,117.74316929065955
63.21,76.08252672008041
127.0,130.89854580498132
140.7,144.07352023290173
145.0,99.6080694444945
79.4,68.99422295903959
116.25,129.37147078911306
116.1,107.30785630584722
119.0,115.08310970989277
100.0,99.84215656132484
75.0,75.69048451137661
73.35,72.35013580431698
65.0,110.75062243040828
126.9,121.87398986683716
65.96,60.79684883572828
114.3,88.45945586636044
128.52,93.4272969285627
184.0,137.18439731004094
207.9,199.32074046641532
49.07,60.84631974045974
57.98,76.03970966105058
130.0,132.1969205443718
115.0,114.92233423806834
61.38,39.050519318135656
82.45,74.91651113038222
109.8,108.670238039674
159.17,131.24505754770726
118.0,116.45473464041069
90.0,80.16039081286897
207.9,211.77411296394976
54.75,59.72738867772264
95.0,93.55579726171236
108.9,108.67993978097137
90.9,91.62969312849039
85.5,78.85008743526954
75.23,96.35576824301137
100.0,99.13652251359252
132.6,126.71442941439184
112.0,100.52824957393831
90.3,82.40111620945643
109.0,106.4740035975932
79.0,82.60205191110637
140.0,126.43431170654816
102.68,116.77434248284646
134.3,88.07642118503989
97.0,90.80651556865362
80.0,79.89896829344363
99.9,92.74656180123587
81.0,81.82869464141854
90.0,91.65767543557654
48.33,60.36010338100493
97.4,77.51889678794842
65.0,65.33962701895814
95.0,93.56328768279855
89.0,88.96893205347992
72.25,94.81837798103123
120.0,119.3881009007107
0.0,69.06352995061476
95.0,92.41302103250007
98.1,121.25402535065783
115.0,114.75740331075455
119.85,121.98885922355447
151.0,131.76094149668108
71.8,124.09274577283722
115.0,114.16344308764174
65.45,73.7981505711232
90.0,87.6121791679844
135.0,143.5854352050108
154.0,126.48013972358046
85.0,79.8809844090917
107.1,145.56426119567988
90.0,92.31628641723472
116.0,106.05815398445277
115.0,114.92233423806834
119.85,109.3575616311451
126.0,127.41149416877366
90.0,88.34614493628759
87.0,87.67539540100992
139.0,135.08769359040807
92.28,110.21041173140323
82.45,94.9254380893172
110.0,90.16846034346962
60.0,59.9475446862242
70.44,95.0565113001411
75.0,79.03887564560637
67.0,72.27113420767344
88.0,97.65707211010098
78.03,90.6713354242323
183.6,150.37099793812493
0.0,93.53782307343782
90.95,93.27235807213691
95.0,92.11336082396637
90.67,85.37739912012401
75.0,78.11704469135432
75.0,75.63365452190385
145.0,80.46759515293076
85.5,110.06833195250849
197.0,96.44985976401003
65.0,71.46227838258302
120.0,100.58875225404188
65.0,46.62133974203084
116.1,121.21780071792747
112.14,150.18679732117408
81.75,83.55313254363011
115.0,114.75740331075455
75.42,81.8967108255449
95.0,104.88700995992534
140.0,135.11212852764191
99.45,75.48764866862597
139.0,119.58066934197495
79.2,82.40774855919545
121.5,136.41130094398216
75.0,105.38780510063292
49.59,69.95279396225524
81.0,81.22502724673762
89.0,89.22611991115124
94.5,96.21247002343776
66.0,68.68142795186245
140.4,117.28626300735012
88.0,90.05512767643887
109.83,113.76015150490107
181.0,96.19579424672433
135.9,115.38703157149232
0.0,41.7379399940969
123.82,123.19857267360555
130.0,129.57325017703974
116.95,125.9221968874147
79.0,84.19167097562348
85.5,99.37320100213815
115.0,115.17554695294672
96.3,86.15487637494478
139.0,132.509104301667
86.72,107.85678084550486
80.0,75.761310294455
72.25,72.8388447743634
66.0,57.44370960321235
65.0,77.39710959855283
65.06,80.52394930999365
69.49,92.00533214651058
101.5,101.41096915448222
140.0,136.38841331925767
205.0,182.2936080805905
161.0,133.82847951308253
99.9,104.16925092730595
146.03,144.84989829852395
121.0,113.75592277392447
134.1,140.7852302892245
119.0,98.75190132108209
68.61,103.15838329031072
121.2,123.52265960597217
80.0,84.81162204108574
190.8,188.52983225950538
182.0,129.03033181351145
176.0,108.88906380294054
115.0,111.78546306834517
146.93,105.25540195467275
105.0,96.15480151261265
130.5,128.70793337835968
113.05,100.11244627087505
118.8,101.9634594117894
73.0,72.9534252266467
139.0,126.87121746804733
144.0,134.65428007894505
118.58,82.38765189395686
103.5,105.48460288295614
65.0,62.700837162610725
129.2,111.20900043128682
81.86,84.01268352963596
120.0,115.78841022580676
137.7,135.38740620743434
115.2,141.71922967980987
152.1,145.95774297573004
136.75,149.02915855829033
67.5,73.5799804307024
125.8,115.68902432254473
63.0,91.00405358133095
85.5,87.70136763212497
74.8,76.55300824919098
169.0,165.90213042182302
75.0,83.97898104407102
76.0,78.08195564639027
0.0,-3.4762076422366306
104.4,95.61410539001531
57.5,93.50740958411951
86.4,91.10169826421152
105.52,112.634561782985
100.67,98.45754921745062
120.0,108.10357895419907
70.0,70.91881519756343
0.0,5.550463697074633
80.0,73.31674590219548
105.3,102.42929843672229
120.0,119.3881009007107
89.0,89.22611991115124
96.0,93.29275102032415
89.25,82.961014144588
69.0,58.80925365584974
74.0,84.26624641084547
117.9,102.11054781471118
105.0,89.71205479682587
149.4,114.16048707163422
71.1,79.07922083750195
90.95,89.53456298823895
85.85,81.66641063391329
72.25,89.76755604253363
99.45,100.44761649738675
95.0,125.08320666295293
87.3,102.22553592617521
85.5,93.36167449895366
153.23,143.94770246101317
118.0,124.0903604968284
90.0,92.31628641723472
72.25,96.8890231772484
126.9,113.17408255950028
89.25,99.084353375067
300.0,100.17105756235769
145.8,127.02674368465381
90.95,92.6507744982964
105.0,107.44628604075298
152.1,147.40153529124538
76.67,75.40119460510408
82.45,71.6284707904375
156.0,97.69160596766764
130.5,134.56643092435786
94.0,88.69654186745318
75.0,75.69048451137661
115.0,114.92233423806834
70.0,73.32124197062673
89.3,131.805358097532
205.0,198.577004535328
0.0,150.0702907460719
105.0,95.1838608363518
100.87,100.06460391150908
133.0,128.11356389043962
130.05,124.38836577984627
101.5,104.29437347766888
130.5,132.79143636434583
90.2,120.89320600289341
115.0,114.8945899858475
95.0,96.59405617726227
88.0,77.50587284033296
169.15,189.1362442356638
119.0,113.14476049118963
74.8,76.7447842725932
89.0,89.22611991115124
102.43,106.43827505299369
72.25,73.86090191749422
56.94,72.53819050636768
120.0,119.71068559579955
0.0,71.88709945967724
72.25,80.09243075294181
200.0,176.52770259793226
95.0,108.66861623204971
130.2,98.16822702634033
86.4,88.99651720691425
84.15,114.08304660203655
125.5,147.47984927779106
0.0,14.440911351118174
110.0,107.409770411609
70.0,70.77707994672596
71.0,74.44566784494405
75.0,75.69048451137661
90.0,91.09433177453991
185.0,185.1117632029301
66.0,106.26178929000432
105.0,104.81278849404495
83.48,73.50509904249064
132.33,122.22009702528997
132.0,126.49441666818835
0.0,79.00833626238465
121.5,132.2592059853905
104.0,97.55338996846972
90.0,71.40686358780385
80.75,87.31102883515335
109.65,119.69379551676985
97.2,90.23601177602544
83.61,104.96807236008837
103.69,137.0809502546857
100.0,102.10448894638793
126.9,111.44610469001407
106.0,94.48829342472365
109.8,96.48228092502255
110.8,123.27480110427662
115.0,108.78723552049291
45.9,66.98099887976127
139.0,124.47645568472468
93.38,90.01148311867945
0.0,32.27400113687479
65.0,84.37240216321551
